,name,mises-mean,mises-max,rf-mean,rf-max
0,1,0.10330140280000003,0.291122,0.1616775181818182,0.333804
0,1,0.10330140280000003,0.291122,0.1616775181818182,0.333804
0,1,0.10330140280000003,0.291122,0.1616775181818182,0.333804
0,1,0.10330140280000003,0.291122,0.1616775181818182,0.333804
0,1,0.10330140280000003,0.291122,0.1616775181818182,0.333804
0,1,0.10330140280000003,0.291122,0.1616775181818182,0.333804
0,1,0.10330140280000003,0.291122,0.1616775181818182,0.333804
0,1,0.10330140280000003,0.291122,0.1616775181818182,0.333804
